client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347772.mp3	nul	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347773.mp3	kvar	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347774.mp3	du	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347775.mp3	ses	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347777.mp3	sep	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347799.mp3	kvin	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347804.mp3	unu	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347819.mp3	naŭ	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347821.mp3	jes	2	0				eo	Singleword Benchmark
5a39791965ce49a4592ba24ef721d1f6243e1dc683f9ae2f2d232939697935299af0076e6c4d7146c9253e000f525a154092fe1b1f684b5292cbcbd5a563a9e5	common_voice_eo_22347859.mp3	ok	2	0				eo	Singleword Benchmark
