client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284650.mp3	pump	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284651.mp3	saith	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284652.mp3	chwech	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284653.mp3	wyth	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284654.mp3	sero	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284665.mp3	naw	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284666.mp3	dau	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284667.mp3	tri	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284668.mp3	pedwar	2	0				cy	Singleword Benchmark
8caabaad2243401964ba76a85a53a3a2fd97fbc047fbfb470e16507ec8d4b37a899ea704f896fd8cb7b1b3a7f9d314a13d837bccff19e3b42b7bb4bcdc56c00c	common_voice_cy_22284669.mp3	un	2	0				cy	Singleword Benchmark
8ef2b62e4768035ffd56333ec3a44c32147fa544d71c040c22d3e32888256b1a4a0365c30a0fc8e671256005edfd0aa589597096b2054c976c5ee04f45e4d78a	common_voice_cy_22260762.mp3	saith	2	0	fifties	female	united_kingdom	cy	Singleword Benchmark
8ef2b62e4768035ffd56333ec3a44c32147fa544d71c040c22d3e32888256b1a4a0365c30a0fc8e671256005edfd0aa589597096b2054c976c5ee04f45e4d78a	common_voice_cy_22260763.mp3	un	2	1	fifties	female	united_kingdom	cy	Singleword Benchmark
8ef2b62e4768035ffd56333ec3a44c32147fa544d71c040c22d3e32888256b1a4a0365c30a0fc8e671256005edfd0aa589597096b2054c976c5ee04f45e4d78a	common_voice_cy_22260764.mp3	dau	2	0	fifties	female	united_kingdom	cy	Singleword Benchmark
8ef2b62e4768035ffd56333ec3a44c32147fa544d71c040c22d3e32888256b1a4a0365c30a0fc8e671256005edfd0aa589597096b2054c976c5ee04f45e4d78a	common_voice_cy_22260765.mp3	naw	2	0	fifties	female	united_kingdom	cy	Singleword Benchmark
8ef2b62e4768035ffd56333ec3a44c32147fa544d71c040c22d3e32888256b1a4a0365c30a0fc8e671256005edfd0aa589597096b2054c976c5ee04f45e4d78a	common_voice_cy_22260766.mp3	tri	2	0	fifties	female	united_kingdom	cy	Singleword Benchmark
