client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320484.mp3	één	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320489.mp3	zeven	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320492.mp3	nul	2	1	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320497.mp3	ja	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320504.mp3	zes	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320509.mp3	nee	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320511.mp3	Hé	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320513.mp3	Firefox	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320516.mp3	drie	2	1	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320518.mp3	acht	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320603.mp3	vier	2	0	twenties	male	netherlands	nl	Singleword Benchmark
59fa16541c2c0e0f9354c54f495c2ce520cbe954b47aada429d72eb91fb6b112d165e9af4c1bf20523b7e24ff18d40a284481e1f583cfb4f439dfbc3801d462c	common_voice_nl_22320605.mp3	vijf	2	0	twenties	male	netherlands	nl	Singleword Benchmark
