client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424859.mp3	Hey	2	1				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424861.mp3	beş	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424862.mp3	Firefox	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424863.mp3	iki	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424864.mp3	sekiz	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424865.mp3	sıfır	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424866.mp3	hayır	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424867.mp3	bir	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424868.mp3	evet	2	1				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424869.mp3	altı	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424870.mp3	üç	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424871.mp3	yedi	2	0				tr	Singleword Benchmark
e7e6be310a3043e8a85a4b40913f3f749279fd61386abf43485566b3e9750dd6927bf7991fd7d11d28013c5ca430064e61d562f8c20c424e049c9619eeb03794	common_voice_tr_22424872.mp3	dört	2	0				tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409883.mp3	sıfır	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409884.mp3	hayır	2	1	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409885.mp3	yedi	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409886.mp3	bir	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409887.mp3	Hey	2	1	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409908.mp3	iki	2	1	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409909.mp3	Firefox	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409910.mp3	sekiz	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409911.mp3	evet	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409912.mp3	beş	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409916.mp3	dört	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409917.mp3	altı	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409918.mp3	üç	2	0	twenties	male		tr	Singleword Benchmark
110a1039ed9168b2ce78e7f3567ac3bc80e8b77b175d9bfeff64c5fe2e165b6d2bf69a5091d0912372c2ee9f2f9b8e5a7b0813982c188a5ce17f11c854b5a9d3	common_voice_tr_22409920.mp3	dokuz	2	0	twenties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313402.mp3	iki	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313403.mp3	evet	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313404.mp3	Firefox	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313405.mp3	beş	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313407.mp3	bir	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313412.mp3	sekiz	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313413.mp3	Hey	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313414.mp3	dört	2	0	thirties	male		tr	Singleword Benchmark
114819780185e9471c3a3a635ad38135c83e01a7dc54a47ae888ac19b54089c359374e549026c4669a6795bbda05a9322e4e03e888106fb06a92718df8641683	common_voice_tr_22313415.mp3	hayır	2	0	thirties	male		tr	Singleword Benchmark
