client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922706.mp3	Ei	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922707.mp3	Firefox	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922708.mp3	sí	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922709.mp3	set	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922710.mp3	u	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922716.mp3	tres	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922717.mp3	nou	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922718.mp3	no	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922719.mp3	dos	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922720.mp3	zero	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922728.mp3	quatre	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922730.mp3	vuit	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922731.mp3	cinc	2	0	twenties	male	central	ca	Singleword Benchmark
537e815df93312978a9ba479ff2dffc9975c875950a203e8a1b7ffe4cb06625964f59dde1a06b87921a2a91702cc6bab04e159aec7cb2e2fc576cbe25838df2b	common_voice_ca_21922733.mp3	sis	2	0	twenties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364777.mp3	Ei	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364778.mp3	tres	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364779.mp3	dos	2	1	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364780.mp3	u	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364781.mp3	vuit	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364787.mp3	cinc	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364788.mp3	sí	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364789.mp3	quatre	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364790.mp3	set	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364791.mp3	Firefox	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364792.mp3	sis	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364793.mp3	no	2	0	thirties	male	central	ca	Singleword Benchmark
54f344faa37da0c9ab1ab563735c532ab81fcd1c8431cd8eca4ab7a8774f194e1ffe922547ea42bd1fad36e7493761992eca4821138ded1a9580e9fa38685291	common_voice_ca_22364794.mp3	zero	2	0	thirties	male	central	ca	Singleword Benchmark
