client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012634.mp3	um	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012635.mp3	Hey	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012636.mp3	nove	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012637.mp3	cinco	2	1	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012638.mp3	Firefox	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012639.mp3	zero	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012640.mp3	oito	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012641.mp3	sete	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012642.mp3	seis	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012643.mp3	três	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012659.mp3	sim	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012661.mp3	quatro	2	0	fourties	male		pt	Singleword Benchmark
a11abf1dc8760116349228f4979b64e4e1f86772ed65b9e0f510136e03bfabbfd7d07d294243ef5312bc5a997c502fe96ef77fd3f334a48126b8763d7c7980a2	common_voice_pt_22012662.mp3	dois	2	0	fourties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992902.mp3	dois	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992903.mp3	um	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992904.mp3	oito	2	1	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992905.mp3	quatro	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992906.mp3	sete	2	1	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992995.mp3	Hey	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992997.mp3	seis	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21992999.mp3	zero	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21993001.mp3	nove	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21993002.mp3	três	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21993046.mp3	cinco	2	0	twenties	male		pt	Singleword Benchmark
a13fe360234783a7cee6d05a96c08d77c58caf50974ddcef2d97d1e3cc137cee2f5174ace74d23c560468abddbf4979c0f7ad5b87e5f9ec1e853b7b4ba856f71	common_voice_pt_21993047.mp3	sim	2	0	twenties	male		pt	Singleword Benchmark
