client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060821.mp3	ஏழு	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060822.mp3	மூன்று	2	1	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060823.mp3	பூஜ்யம்	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060824.mp3	ஒன்று	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060825.mp3	நான்கு	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060846.mp3	இல்லை	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060847.mp3	இரண்டு	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060848.mp3	ஒன்பது	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060849.mp3	ஆம்	2	1	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060850.mp3	ஆறு	2	0	teens	male		ta	Singleword Benchmark
d53501165ca17bb8b8a8e8b9d3b306c8a9593eb829d6aeb16f712eecb4f0c9f3af07b62d61b892510b09f39667ae9f0360c107afca3aea32f3f5db99230830c1	common_voice_ta_22060975.mp3	எட்டு	2	0	teens	male		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415141.mp3	இரண்டு	2	0	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415405.mp3	ஐந்து	2	0	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415406.mp3	ஃபயர்ஃபாக்ஸ்	2	1	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415408.mp3	ஹே	2	0	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415409.mp3	ஆம்	2	0	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415425.mp3	ஒன்பது	2	0	thirties	female		ta	Singleword Benchmark
b1b9f310b13b3bfa0aa478058c8359bc27941095726893f8989fc829430478b318357f0fc446f9cfaa3ebece94926ba9cd23df6683e422697d486a412e855fa4	common_voice_ta_22415426.mp3	நான்கு	2	0	thirties	female		ta	Singleword Benchmark
