client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308222.mp3	tiga	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308229.mp3	enam	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308240.mp3	nol	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308247.mp3	satu	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308253.mp3	dua	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308259.mp3	lima	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308263.mp3	tujuh	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308267.mp3	tidak	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308269.mp3	sembilan	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308292.mp3	iya	2	1	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22308312.mp3	delapan	2	0	teens	male		id	Singleword Benchmark
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_22345813.mp3	empat	2	0	teens	male		id	Singleword Benchmark
448719a73c48802fb5816c6b6f1e272aa417893986c155c3c781fc93434a0f6560e8f8ed991940be92fdb53948129acd324a7e19046eb01158d4417cd688988a	common_voice_id_22485653.mp3	nol	2	1	twenties	male		id	Singleword Benchmark
448719a73c48802fb5816c6b6f1e272aa417893986c155c3c781fc93434a0f6560e8f8ed991940be92fdb53948129acd324a7e19046eb01158d4417cd688988a	common_voice_id_22485654.mp3	tujuh	2	0	twenties	male		id	Singleword Benchmark
